Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL
3 Bedroom Terrace Duplex,Sangotedo,95000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/sangotedo/3309813-3-bedroom-terrace-duplex
Tastefully Finished Four Bedroom Terraced Duplex,Ajah,100000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3309751-tastefully-finished-four-bedroom-terraced-duplex
4 Bedroom Terrace Duplex,Ikota,120000000,4,4,4,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/ikota/3309725-4-bedroom-terrace-duplex
Built Five Bedroom Fully Detached Duplex,Ajah,550000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3309140-built-five-bedroom-fully-detached-duplex
Lovely Built 5 Bedroom Fully Detached Duplex,Ajah,470000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3309116-lovely-built-5-bedroom-fully-detached-duplex
Beautifully Built 5 Bedroom Fully Detached Duplex,Ajah,900000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3309109-beautifully-built-5-bedroom-fully-detached-duplex
Luxury 4 Bedroom Fully Detached Duplex With Bq,Ajah,165000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3309058-luxury-4-bedroom-fully-detached-duplex-with-bq
4 Bedroom Detached Duplex With Boy's Quarters,Ajah,165000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3308930-4-bedroom-detached-duplex-with-boys-quarters
Fully Furnished 4 Bedroom Semi Detached Duplex,Ajah,110000000,4,4,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3302771-fully-furnished-4-bedroom-semi-detached-duplex
4 Bedroom Detached Duplex With Boy's Quarters,Ajah,165000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3308930-4-bedroom-detached-duplex-with-boys-quarters
4 Bedroom Detached Duplex,Ajah,260000000,4,5,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3308555-4-bedroom-detached-duplex
Gorgeously Finished Luxury 4 Bedroom Fully Detached Duplex With Bq,Ajah,180000000,4,5,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3308546-gorgeously-finished-luxury-4-bedroom-fully-detached-duplex-with-bq
Neatly Finished 3 Bedroom Duplex In An Estate,Sangotedo,95000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/sangotedo/3308363-neatly-finished-3-bedroom-duplex-in-an-estate
Four Bedroom Terrace Duplex,Ajah,105000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3307061-four-bedroom-terrace-duplex
3 Bedroom Bungalow,Ikorodu,15000000,3,2,3,3 bedroom detached bungalow for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-bungalows/lagos/ikorodu/igbogbo/3306832-3-bedroom-bungalow
Spacious 4 Bedrooms Semi Detached Duplex With Bq,Sangotedo,250000000,4,4,4,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/lekki/3306514-spacious-4-bedrooms-semi-detached-duplex-with-bq
Own A Premium 4-bedroom Terrace Duplex,Abraham Adesanya,130000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3305923-own-a-premium-4-bedroom-terrace-duplex
Spaciously Built 3 Bedroom Apartment With Gym Pool And Bq,Ajah,97000000,3,4,4,3 bedroom block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/ajah/3305666-spaciously-built-3-bedroom-apartment-with-gym-pool-and-bq
"Beautiful 4 Bedroom Terraced Duplex With Play Area, Swimming Pool & Gym",Ajah,120000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3304524-beautiful-4-bedroom-terraced-duplex-with-play-area-swimming-pool-gym
Luxury 5 Bedroom Duplex With Swimming Pool And Gym House,Ajah,850000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3304413-luxury-5-bedroom-duplex-with-swimming-pool-and-gym-house
Newly Built 5 Bedroom Detached Duplex,Sangotedo,300000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3304411-newly-built-5-bedroom-detached-duplex
Luxury 3 Bedroom Terraced Duplex,Ajah,95000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3304346-luxury-3-bedroom-terraced-duplex
Contemporary 4 Bedroom Duplex,Ajah,170000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3304296-contemporary-4-bedroom-duplex
Luxury 5 Bedroom Fully Detached Duplex,Ajah,270000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3304276-luxury-5-bedroom-fully-detached-duplex
Luxury Maisonnette Duplex,Lekki,150000000,4,4,5,4 bedroom house for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ajah/3301136-luxury-maisonnette-duplex
Beautifully Built 4 Bedroom Detached Duplex,Lekki,200000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3301279-beautifully-built-4-bedroom-detached-duplex
Newly Built One Bedroom Apartment (room & Parlour),Ajah,60000000,1,1,2,1 bedroom mini flat (room and parlour) for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/mini-flats/lagos/ajah/3301258-newly-built-one-bedroom-apartment-room-parlour
Contemporary 3-bedroom Terraced Duplex + Bq,Ajah,120000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3301241-contemporary-3-bedroom-terraced-duplex-bq
4 Bedroom Fully Detached Duplex,Ajah,230000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3301074-4-bedroom-fully-detached-duplex
Contemporary 4 Bedroom Duplex,Lekki,220000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3301018-contemporary-4-bedroom-duplex
4 Bedroom Fully Detached Duplex With Excellent Facility,Ajah,225000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3300041-4-bedroom-fully-detached-duplex-with-excellent-facility
Luxury 5 Bedroom Fully Detached Duplex With Excellent Facility,Ajah,300000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3299967-luxury-5-bedroom-fully-detached-duplex-with-excellent-facility
Newly Built 4 Bedroom Semi Detached Duplex,Lekki,140000000,4,5,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3264371-newly-built-4-bedroom-semi-detached-duplex
Contemporary 4 Bedroom Terraced Duplex,Ajah,125000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3299439-contemporary-4-bedroom-terraced-duplex
Contemporary 2 Bedroom Apartment,Ajah,85000000,2,2,3,2 bedroom flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/3299430-contemporary-2-bedroom-apartment
Luxury 4 Bedroom Fully Detached Duplex With Bq (en-suite) At The Back,Lekki,135000000,4,5,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3299392-luxury-4-bedroom-fully-detached-duplex-with-bq-en-suite-at-the-back
4 Bedroom Semi-detached Duplex With Bq,Ajah,160000000,4,5,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3299100-4-bedroom-semi-detached-duplex-with-bq
Luxury 4 Bedroom Semi Detached Duplex With Bq,Abraham Adesanya,135000000,4,4,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3299082-luxury-4-bedroom-semi-detached-duplex-with-bq
2 Bedroom Apartment Available In A Secured Estate.,Abraham Adesanya,87000000,2,2,3,2 bedroom flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/3298862-2-bedroom-apartment-available-in-a-secured-estate
Luxury Maisonnette Duplex,Lekki,150000000,4,4,5,4 bedroom house for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ajah/3301136-luxury-maisonnette-duplex
Well Secured Estate 3 Bedroom Semi-detached Duplex,Ajah,160000000,3,3,4,3 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/ogombo/3297930-well-secured-estate-3-bedroom-semi-detached-duplex
"4 Bedroom Duplex With Swimming Pool, Cinema And Bq",Ajah,290000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3297663-4-bedroom-duplex-with-swimming-pool-cinema-and-bq
3 Bedroom Terrace Duplex,Ajah,80000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3297578-3-bedroom-terrace-duplex
Contemporary 2 Bedroom Apartment ï¸,Ajah,85000000,2,2,3,2 bedroom flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/3297226-contemporary-2-bedroom-apartment
Semi Detached Duplex With No Bq,Ajah,145000000,4,4,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3296716-semi-detached-duplex-with-no-bq
Very Large And Spacious Luxury 5 Bedroom Fully Detached Duplex,Lekki,450000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/lekki/3296417-very-large-and-spacious-luxury-5-bedroom-fully-detached-duplex
4 Bedroom Detached Duplex With Swimming Pool And Boy's Quarters,Ajah,250000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295907-4-bedroom-detached-duplex-with-swimming-pool-and-boys-quarters
3 Bedroom Terrace With Boy's Quarters And Inverter,Ajah,105000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3295866-3-bedroom-terrace-with-boys-quarters-and-inverter
4 Bedroom Detached Duplex With Swimming Pool And Boy's Quarters,Ajah,240000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295851-4-bedroom-detached-duplex-with-swimming-pool-and-boys-quarters
"4 Bedroom Detached Duplex With Swimming Pool, Cinema And Boy's Quarter",Ajah,290000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295848-4-bedroom-detached-duplex-with-swimming-pool-cinema-and-boys-quarter
4 Bedroom Detached Duplex With Boy's Quarters,Ajah,180000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295845-4-bedroom-detached-duplex-with-boys-quarters
Luxury 4 Bedroom Semi Detached Duplex,Ajah,135000000,4,5,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3295832-luxury-4-bedroom-semi-detached-duplex
Luxury 4 Bedrooms Terraced Duplex With Bq,Abraham Adesanya,145000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3295692-luxury-4-bedrooms-terraced-duplex-with-bq
4 Bedrooms Fully Detached Duplex + Bq,Ajah,165000000,4,5,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295685-4-bedrooms-fully-detached-duplex-bq
Luxury Maisonnette Duplex,Lekki,150000000,4,4,5,4 bedroom house for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ajah/3301136-luxury-maisonnette-duplex
Nicely Built 4 Bedroom Semi Detached Duplex In A Serene Neighbourhood,Ajah,145000000,4,4,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3295661-nicely-built-4-bedroom-semi-detached-duplex-in-a-serene-neighbourhood
Newly Built 2 Bedroom Flat With Excellent Facilities,Ajah,85000000,2,2,3,2 bedroom flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/3295496-newly-built-2-bedroom-flat-with-excellent-facilities
5-bedroom Detached Smart Home With Pool & Outdoor Terrace,Sangotedo,400000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3295455-5-bedroom-detached-smart-home-with-pool-outdoor-terrace
Newly Built 4 Bedroom Terrace And Bq With Excellent Facilities,Sangotedo,135000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/sangotedo/3295402-newly-built-4-bedroom-terrace-and-bq-with-excellent-facilities
2 Bedroom Luxury Apartment,Ajah,85000000,2,2,3,2 bedroom flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/3295328-2-bedroom-luxury-apartment
5 Bedroom Fully Detached Duplex With Bq And Swimming Pool,Ajah,250000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295291-5-bedroom-fully-detached-duplex-with-bq-and-swimming-pool
5 Bedroom Fully Detached Duplex  With Bq And Swimming Pool,Ajah,280000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295283-5-bedroom-fully-detached-duplex-with-bq-and-swimming-pool
"5 Bedrooms Fully Detached Duplex With Bq, Gym And Swimming Pool",Ajah,300000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295256-5-bedrooms-fully-detached-duplex-with-bq-gym-and-swimming-pool
5 Bedrooms Fully Detached Duplex With Bq And Swimming Pool,Ajah,300000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3295254-5-bedrooms-fully-detached-duplex-with-bq-and-swimming-pool
Luxury 3 Bedroom With Bq,Ajah,1500000,3,4,4,3 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/okun-ajah/3295237-luxury-3-bedroom-with-bq
4-bedroom Terrace Duplex,Ajah,145000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3294744-4-bedroom-terrace-duplex
Beautiful 6 Bedroom Detached House,Ajah,220000000,6,6,7,6 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3294783-beautiful-6-bedroom-detached-house
Brand New 4 Bedroom Fully Detached Duplex With Bq,Ajah,160000000,4,4,5,4 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/olokonla/3198159-brand-new-4-bedroom-fully-detached-duplex-with-bq
3 Bedroom Terraced Duplex,Ajah,85000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3198259-3-bedroom-terraced-duplex
5 Bedroom Detached Duplex With Bq,Sangotedo,200000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3199008-5-bedroom-detached-duplex-with-bq
5 Bedroom Detached Duplex With Swimming Pool And Bq,Lekki,280000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3209967-5-bedroom-detached-duplex-with-swimming-pool-and-bq
Luxury 3 Bedroom Terrace  Duplex,Ajah,100000000,3,4,5,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3294159-luxury-3-bedroom-terrace-duplex
Well Maintained 4 Bedrooms Terrace Duplex,Ajah,93000000,4,5,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3294115-well-maintained-4-bedrooms-terrace-duplex
Luxury 3 Bedroom Terrace  Duplex,Sangotedo,95000000,3,3,4,3 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/sangotedo/3294042-luxury-3-bedroom-terrace-duplex
Fully Furnished 4 Bedroom Semi Detached Duplex,Ajah,110000000,4,4,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3302771-fully-furnished-4-bedroom-semi-detached-duplex
Luxury 5 Bedroom Fully Detached Duplex,Sangotedo,400000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3294067-luxury-5-bedroom-fully-detached-duplex
4 Bedroom Terrace Duplex,Ajah,140000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3294045-4-bedroom-terrace-duplex
"Modern 4 Bedroom Terrace Duplex With Pool, Gym And Kids Play Ground",Ajah,130000000,4,4,5,4 bedroom terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/ilaje-ajah/3294044-modern-4-bedroom-terrace-duplex-with-pool-gym-and-kids-play-ground
5 Bedrooms Detached Duplex With Swimming Pool,Ajah,240000000,5,5,6,5 bedroom detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/3293644-5-bedrooms-detached-duplex-with-swimming-pool
Four Bedroom Semi Detached Duplex,Ajah,165000000,4,4,5,4 bedroom semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/3293563-four-bedroom-semi-detached-duplex
